pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,acc_x_0,acc_y_0,acc_z_0,q_w_0,q_x_0,q_y_0,q_z_0,br_x_0,br_y_0,br_z_0,thrust_0,pos_x_1,pos_y_1,pos_z_1,vel_x_1,vel_y_1,vel_z_1,acc_x_1,acc_y_1,acc_z_1,q_w_1,q_x_1,q_y_1,q_z_1,br_x_1,br_y_1,br_z_1,thrust_1,pos_x_2,pos_y_2,pos_z_2,vel_x_2,vel_y_2,vel_z_2,acc_x_2,acc_y_2,acc_z_2,q_w_2,q_x_2,q_y_2,q_z_2,br_x_2,br_y_2,br_z_2,thrust_2,pos_x_3,pos_y_3,pos_z_3,vel_x_3,vel_y_3,vel_z_3,acc_x_3,acc_y_3,acc_z_3,q_w_3,q_x_3,q_y_3,q_z_3,br_x_3,br_y_3,br_z_3,thrust_3,pos_x_4,pos_y_4,pos_z_4,vel_x_4,vel_y_4,vel_z_4,acc_x_4,acc_y_4,acc_z_4,q_w_4,q_x_4,q_y_4,q_z_4,br_x_4,br_y_4,br_z_4,thrust_4,pos_x_5,pos_y_5,pos_z_5,vel_x_5,vel_y_5,vel_z_5,acc_x_5,acc_y_5,acc_z_5,q_w_5,q_x_5,q_y_5,q_z_5,br_x_5,br_y_5,br_z_5,thrust_5,pos_x_6,pos_y_6,pos_z_6,vel_x_6,vel_y_6,vel_z_6,acc_x_6,acc_y_6,acc_z_6,q_w_6,q_x_6,q_y_6,q_z_6,br_x_6,br_y_6,br_z_6,thrust_6,pos_x_7,pos_y_7,pos_z_7,vel_x_7,vel_y_7,vel_z_7,acc_x_7,acc_y_7,acc_z_7,q_w_7,q_x_7,q_y_7,q_z_7,br_x_7,br_y_7,br_z_7,thrust_7,pos_x_8,pos_y_8,pos_z_8,vel_x_8,vel_y_8,vel_z_8,acc_x_8,acc_y_8,acc_z_8,q_w_8,q_x_8,q_y_8,q_z_8,br_x_8,br_y_8,br_z_8,thrust_8,pos_x_9,pos_y_9,pos_z_9,vel_x_9,vel_y_9,vel_z_9,acc_x_9,acc_y_9,acc_z_9,q_w_9,q_x_9,q_y_9,q_z_9,br_x_9,br_y_9,br_z_9,thrust_9,pos_x_10,pos_y_10,pos_z_10,vel_x_10,vel_y_10,vel_z_10,acc_x_10,acc_y_10,acc_z_10,q_w_10,q_x_10,q_y_10,q_z_10,br_x_10,br_y_10,br_z_10,thrust_10,rel_cost
-9.63369463,20.04972255,1.92343459,9.68636815,0.04147496,-0.02247001,0.00000000,0.00000000,0.00000000,0.99999771,0.00000000,0.00000000,0.00214088,0.00000000,0.00000000,0.00000000,9.81000000,-8.66505781,20.05387005,1.92118759,9.68636815,0.04147496,-0.02247001,0.00000000,0.00000000,0.00000000,0.99999771,0.00000000,0.00000000,0.00214088,0.00000000,0.00000000,0.00000000,9.81000000,-7.68494403,20.05730068,1.91831202,9.80113788,0.03430633,-0.02875569,1.14769731,-0.07168628,-0.06285675,0.99827513,0.00376077,0.05856248,0.00174710,0.07730947,1.17178834,0.00000000,9.81474145,-6.68187629,20.05929759,1.91417932,10.03067735,0.01996908,-0.04132703,2.29539463,-0.14337255,-0.12571349,0.99321145,0.00736680,0.11608514,0.00098864,0.07444566,1.15491647,-0.00000000,9.95363237,-5.64570750,20.05922892,1.90826237,10.36168788,-0.00068663,-0.05916943,3.31010538,-0.20655709,-0.17842391,0.98628463,0.01027420,0.16473330,-0.00003268,0.06112026,0.98269170,-0.00000000,10.18659518,-4.58175024,20.05745117,1.90121360,10.63957262,-0.01777752,-0.07048775,2.77884733,-0.17090888,-0.11318321,0.99024397,0.00843767,0.13908632,-0.00082729,-0.03398238,-0.51919929,-0.00000000,10.08858058,-3.50529108,20.05495845,1.89444637,10.76459162,-0.02492728,-0.06767225,1.25019006,-0.07149760,0.02815498,0.99799647,0.00353872,0.06315994,-0.00115552,-0.09570558,-1.52693693,0.00000000,9.91752895,-2.43166289,20.05274750,1.88937304,10.73628187,-0.02210943,-0.05073336,-0.28309754,0.02817849,0.16938890,0.99989794,-0.00139680,-0.01418124,-0.00102955,-0.09725565,-1.54777241,0.00000000,9.98344334,-1.36900276,20.05133636,1.88658239,10.62660127,-0.01411144,-0.02790649,-1.09680594,0.07997986,0.22826865,0.99851182,-0.00392984,-0.05438986,-0.00066298,-0.05005364,-0.80474574,0.00000000,10.09832747,-0.31429430,20.05050097,1.88538674,10.54708462,-0.00835390,-0.01195655,-0.79516655,0.05757544,0.15949947,0.99920404,-0.00286493,-0.03978586,-0.00039571,0.02149685,0.29239532,-0.00000000,10.00132614,0.73643833,20.04995346,1.88498858,10.50732629,-0.00547513,-0.00398157,-0.39758328,0.02878772,0.07974974,0.99979711,-0.00144931,-0.02008892,-0.00026049,0.02833062,0.39412136,0.00000000,9.89778011,103.60455913
-9.63369463,20.04972255,1.92343459,9.68636815,0.04147496,-0.02247001,0.00000000,0.00000000,0.00000000,0.99999771,0.00000000,0.00000000,0.00214088,0.00000000,0.00000000,0.00000000,9.81000000,-8.66505781,20.05387005,1.92118759,9.68636815,0.04147496,-0.02247001,0.00000000,0.00000000,0.00000000,0.99999771,0.00000000,0.00000000,0.00214088,0.00000000,0.00000000,0.00000000,9.81000000,-7.68494403,20.05730068,1.91831202,9.80113788,0.03430633,-0.02875569,1.14769731,-0.07168628,-0.06285675,0.99827513,0.00376077,0.05856248,0.00174710,0.07730947,1.17178834,0.00000000,9.81474145,-6.68187629,20.05929759,1.91417932,10.03067735,0.01996908,-0.04132703,2.29539463,-0.14337255,-0.12571349,0.99321145,0.00736680,0.11608514,0.00098864,0.07444566,1.15491647,-0.00000000,9.95363237,-5.64570750,20.05922892,1.90826237,10.36168788,-0.00068663,-0.05916943,3.31010538,-0.20655709,-0.17842391,0.98628463,0.01027420,0.16473330,-0.00003268,0.06112026,0.98269170,-0.00000000,10.18659518,-4.58175024,20.05745117,1.90121360,10.63957262,-0.01777752,-0.07048775,2.77884733,-0.17090888,-0.11318321,0.99024397,0.00843767,0.13908632,-0.00082729,-0.03398238,-0.51919929,-0.00000000,10.08858058,-3.50529108,20.05495845,1.89444637,10.76459162,-0.02492728,-0.06767225,1.25019006,-0.07149760,0.02815498,0.99799647,0.00353872,0.06315994,-0.00115552,-0.09570558,-1.52693693,0.00000000,9.91752895,-2.43166289,20.05274750,1.88937304,10.73628187,-0.02210943,-0.05073336,-0.28309754,0.02817849,0.16938890,0.99989794,-0.00139680,-0.01418124,-0.00102955,-0.09725565,-1.54777241,0.00000000,9.98344334,-1.36900276,20.05133636,1.88658239,10.62660127,-0.01411144,-0.02790649,-1.09680594,0.07997986,0.22826865,0.99851182,-0.00392984,-0.05438986,-0.00066298,-0.05005364,-0.80474574,0.00000000,10.09832747,-0.31429430,20.05050097,1.88538674,10.54708462,-0.00835390,-0.01195655,-0.79516655,0.05757544,0.15949947,0.99920404,-0.00286493,-0.03978586,-0.00039571,0.02149685,0.29239532,-0.00000000,10.00132614,0.73643833,20.04995346,1.88498858,10.50732629,-0.00547513,-0.00398157,-0.39758328,0.02878772,0.07974974,0.99979711,-0.00144931,-0.02008892,-0.00026049,0.02833062,0.39412136,0.00000000,9.89778011,103.60455913
-9.63369463,20.04972255,1.92343459,9.68489961,-0.00340145,0.25177324,0.00000000,0.00000000,0.00000000,0.99999998,0.00000000,0.00000000,-0.00017561,0.00000000,0.00000000,0.00000000,9.81000000,-8.66520467,20.04938240,1.94861191,9.68489961,-0.00340145,0.25177324,0.00000000,0.00000000,0.00000000,0.99999998,0.00000000,0.00000000,-0.00017561,0.00000000,0.00000000,0.00000000,9.81000000,-7.68520391,20.04940928,1.96717834,9.80000760,0.00026880,0.18566431,1.15107984,0.03670249,-0.66108926,0.99804059,-0.00199318,0.06253802,0.00001369,-0.03987252,1.25157759,0.00000000,9.22111162,-6.68218155,20.05017021,1.97252299,10.03022356,0.00760929,0.05344646,2.30215968,0.07340497,-1.32217852,0.99123549,-0.00416002,0.13204076,0.00037599,-0.04348224,1.39698048,-0.00000000,8.79479624,-5.64596373,20.05208787,1.95875708,10.36217818,0.01917656,-0.13765911,3.31954617,0.11567261,-1.91105572,0.98025852,-0.00670264,0.19760436,0.00090705,-0.05164486,1.32974677,0.00000000,8.56890237,-4.58191844,20.05623188,1.92838649,10.64045293,0.04144006,-0.30370587,2.78274754,0.22263509,-1.66046758,0.98641448,-0.01278132,0.16376634,0.00192083,-0.12269075,-0.68794780,0.00000000,8.61441402,-3.50544066,20.06408924,1.88933302,10.76477782,0.07857368,-0.39053476,1.24324883,0.37133619,-0.86828891,0.99739878,-0.02035063,0.06905276,0.00364003,-0.15454327,-1.90769288,0.00000000,9.03536139,-2.43197142,20.07713323,1.84955060,10.73469237,0.13043988,-0.39782420,-0.30085451,0.51866197,-0.07289436,0.99950879,-0.02668872,-0.01526509,0.00607241,-0.13568070,-1.68739031,0.00000000,9.75554970,-1.36968754,20.09559452,1.81350680,10.62283884,0.18461288,-0.36043792,-1.11853529,0.54172998,0.37386275,0.99811951,-0.02692384,-0.05438138,0.00867244,-0.01063004,-0.78390888,-0.00000000,10.25941778,-0.31550627,20.11777779,1.78026533,10.54181273,0.22183273,-0.33241474,-0.81026109,0.37219846,0.28023183,0.99897380,-0.01880990,-0.03983811,0.01050960,0.16747474,0.28856638,0.00000000,10.12955246,0.73462370,20.14182206,1.74842501,10.50129967,0.24044265,-0.31840315,-0.40513054,0.18609923,0.14011591,0.99968390,-0.00957681,-0.02023448,0.01144311,0.18997919,0.38979786,0.00000000,9.96009891,107.80208928
-9.63369463,20.04972255,1.92343459,9.68059498,0.19758952,-0.17203796,0.00000000,0.00000000,0.00000000,0.99994794,0.00000000,0.00000000,0.01020385,0.00000000,0.00000000,0.00000000,9.81000000,-8.66563513,20.06948150,1.90623079,9.68059498,0.19758952,-0.17203796,0.00000000,0.00000000,0.00000000,0.99994794,0.00000000,0.00000000,0.01020385,0.00000000,0.00000000,0.00000000,9.81000000,-7.68618908,20.09523150,1.88507397,9.79446052,0.25749999,-0.21156824,1.13865534,0.59910474,-0.39530278,0.99760877,-0.03080539,0.06046378,0.01311149,-0.60062367,1.21820320,0.00000000,9.50220955,-6.68396992,20.13296359,1.85601109,10.02219159,0.37732094,-0.29062879,2.27731069,1.19820948,-0.79060556,0.99018508,-0.06217920,0.12377426,0.01863291,-0.61388588,1.28156190,0.00000000,9.37930307,-5.64889886,20.18718139,1.81638964,10.35071066,0.54217791,-0.39621448,3.28519072,1.64856969,-1.05585686,0.97997657,-0.08391314,0.17873632,0.02564837,-0.43146674,1.11719679,0.00000000,9.49448694,-4.58609971,20.24509692,1.77867560,10.62799144,0.57915537,-0.37714045,2.77280779,0.36977462,0.19074029,0.99034873,-0.01429657,0.13519601,0.02696373,1.34713261,-0.94272110,0.00000000,10.38460411,-3.51050447,20.28276641,1.76508879,10.75595244,0.37669492,-0.13586810,1.27961003,-2.02460450,2.41272353,0.99517082,0.08254834,0.05017282,0.01742109,1.90078251,-1.75587756,0.00000000,12.45517546,-2.43709249,20.27632106,1.79775969,10.73411974,-0.06445359,0.32670898,-0.21832702,-4.41148509,4.62577076,0.98899536,0.14775721,-0.00686797,-0.00296921,1.32481174,-1.17089513,0.00000000,15.09636859,-1.37387859,20.21754700,1.88370329,10.63213903,-0.58774054,0.85943609,-1.01980704,-5.23286951,5.32727110,0.98532457,0.16622320,-0.02765466,-0.02721341,0.38413579,-0.47430337,0.00000000,16.04867304,-0.31808247,20.12249560,2.00650564,10.55796117,-0.95051403,1.22802347,-0.74177865,-3.62773489,3.68587379,0.99005189,0.13185059,-0.02084542,-0.04447635,-0.70741400,0.04864494,-0.00000000,13.99461702,0.73400475,20.00930552,2.14773736,10.52087224,-1.13190077,1.41231716,-0.37088933,-1.81386744,1.84293690,0.99546742,0.07783760,-0.01161334,-0.05339522,-1.09722426,0.10401970,0.00000000,11.79909371,115.03742394
-9.63369463,20.04972255,1.92343459,9.68909292,-0.12959784,0.05349763,0.00000000,0.00000000,0.00000000,0.99997764,0.00000000,0.00000000,-0.00668737,0.00000000,0.00000000,0.00000000,9.81000000,-8.66478534,20.03676277,1.92878435,9.68909292,-0.12959784,0.05349763,0.00000000,0.00000000,0.00000000,0.99997764,0.00000000,0.00000000,-0.00668737,0.00000000,0.00000000,0.00000000,9.81000000,-7.68461684,20.03826553,1.93613423,9.80168501,0.01502766,0.07349873,1.12592085,1.44625499,0.20001092,0.99590304,-0.07130877,0.05560229,0.00076344,-1.42727136,1.11466063,0.00000000,10.17642717,-6.68192992,20.06869340,1.94748432,10.02686918,0.30427866,0.11350091,2.25184170,2.89250998,0.40002185,0.98507140,-0.13370969,0.10739063,0.01494321,-1.25985120,1.04369299,-0.00000000,10.84813123,-5.64676987,20.13983014,1.96375981,10.35160051,0.71136743,0.16275492,3.24731339,4.07088773,0.49254008,0.97217458,-0.17619730,0.15072451,0.03336483,-0.88199008,0.86286978,0.00000000,11.54380801,-4.58434668,20.23231881,1.97338986,10.62423187,0.92488667,0.09630051,2.72631354,2.13519245,-0.66454414,0.98274018,-0.10472831,0.14639273,0.04269522,1.39303853,-0.22300051,-0.00000000,9.77912037,-3.50965404,20.30671165,1.95674168,10.74692637,0.74392845,-0.16648184,1.22694496,-1.80958220,-2.62782349,0.98851457,0.12462613,0.07835495,0.03417281,4.50083982,-1.62977022,-0.00000000,7.50757225,-2.43773109,20.32362795,1.89427979,10.71922958,0.16916298,-0.62461886,-0.27696785,-5.74765469,-4.58137017,0.91443628,0.40403032,-0.02266588,0.00721503,5.74884613,-2.23624797,0.00000000,7.77501225,-1.37655979,20.26779907,1.78037029,10.61171294,-0.55828886,-1.13909495,-1.07516638,-7.27451843,-5.14476093,0.87596994,0.47832452,-0.05789715,-0.02302674,1.66673769,-0.89350932,0.00000000,8.70856227,-0.32318358,20.16133009,1.63092670,10.53376217,-1.06468972,-1.49443596,-0.77950774,-5.06400862,-3.55341004,0.94052683,0.33463391,-0.03437536,-0.04741064,-3.19104361,0.11451842,-0.00000000,8.08682469,0.72629510,20.02954108,1.46371605,10.49478678,-1.31789015,-1.67210646,-0.38975387,-2.53200431,-1.77670502,0.98618436,0.15311472,-0.01385953,-0.06167819,-3.77320267,0.10496128,0.00000000,8.43189078,117.12177316
