pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,acc_x_0,acc_y_0,acc_z_0,q_w_0,q_x_0,q_y_0,q_z_0,br_x_0,br_y_0,br_z_0,thrust_0,pos_x_1,pos_y_1,pos_z_1,vel_x_1,vel_y_1,vel_z_1,acc_x_1,acc_y_1,acc_z_1,q_w_1,q_x_1,q_y_1,q_z_1,br_x_1,br_y_1,br_z_1,thrust_1,pos_x_2,pos_y_2,pos_z_2,vel_x_2,vel_y_2,vel_z_2,acc_x_2,acc_y_2,acc_z_2,q_w_2,q_x_2,q_y_2,q_z_2,br_x_2,br_y_2,br_z_2,thrust_2,pos_x_3,pos_y_3,pos_z_3,vel_x_3,vel_y_3,vel_z_3,acc_x_3,acc_y_3,acc_z_3,q_w_3,q_x_3,q_y_3,q_z_3,br_x_3,br_y_3,br_z_3,thrust_3,pos_x_4,pos_y_4,pos_z_4,vel_x_4,vel_y_4,vel_z_4,acc_x_4,acc_y_4,acc_z_4,q_w_4,q_x_4,q_y_4,q_z_4,br_x_4,br_y_4,br_z_4,thrust_4,pos_x_5,pos_y_5,pos_z_5,vel_x_5,vel_y_5,vel_z_5,acc_x_5,acc_y_5,acc_z_5,q_w_5,q_x_5,q_y_5,q_z_5,br_x_5,br_y_5,br_z_5,thrust_5,pos_x_6,pos_y_6,pos_z_6,vel_x_6,vel_y_6,vel_z_6,acc_x_6,acc_y_6,acc_z_6,q_w_6,q_x_6,q_y_6,q_z_6,br_x_6,br_y_6,br_z_6,thrust_6,pos_x_7,pos_y_7,pos_z_7,vel_x_7,vel_y_7,vel_z_7,acc_x_7,acc_y_7,acc_z_7,q_w_7,q_x_7,q_y_7,q_z_7,br_x_7,br_y_7,br_z_7,thrust_7,pos_x_8,pos_y_8,pos_z_8,vel_x_8,vel_y_8,vel_z_8,acc_x_8,acc_y_8,acc_z_8,q_w_8,q_x_8,q_y_8,q_z_8,br_x_8,br_y_8,br_z_8,thrust_8,pos_x_9,pos_y_9,pos_z_9,vel_x_9,vel_y_9,vel_z_9,acc_x_9,acc_y_9,acc_z_9,q_w_9,q_x_9,q_y_9,q_z_9,br_x_9,br_y_9,br_z_9,thrust_9,pos_x_10,pos_y_10,pos_z_10,vel_x_10,vel_y_10,vel_z_10,acc_x_10,acc_y_10,acc_z_10,q_w_10,q_x_10,q_y_10,q_z_10,br_x_10,br_y_10,br_z_10,thrust_10,rel_cost
2.84041307,20.12594992,1.93523732,10.79538667,0.89006841,-0.58019752,0.00000000,0.00000000,0.00000000,0.99915422,0.00000000,0.00000000,0.04111985,0.00000000,0.00000000,0.00000000,9.81000000,3.91995174,20.21495676,1.87721757,10.79538667,0.89006841,-0.58019752,0.00000000,0.00000000,0.00000000,0.99915422,0.00000000,0.00000000,0.04111985,0.00000000,0.00000000,0.00000000,9.81000000,5.00137865,20.34905719,1.83558888,10.81426909,1.34100426,-0.41628688,0.18882419,4.50935849,1.63910636,0.98055791,-0.18565031,0.01929049,0.06056424,-3.70388088,0.61759578,0.00000000,12.30658380,6.08658204,20.57334478,1.82674232,10.85203392,2.24287596,-0.08846561,0.37764838,9.01871699,3.27821271,0.94982561,-0.29425046,0.04259336,0.09712762,-2.21408215,0.55511828,0.00000000,15.89909389,7.17756837,20.92415660,1.86522805,10.90986336,3.50811818,0.38485732,0.57829440,12.65242227,4.73322930,0.92520386,-0.34356075,0.07008353,0.14509351,-1.04880469,0.41415559,0.00000000,19.28532427,8.27771840,21.33603501,1.94419581,11.00150029,4.11878408,0.78967756,0.91636922,6.10665896,4.04820239,0.96246834,-0.19696164,0.06703859,0.17426025,2.90575230,-0.82814904,-0.00000000,15.17171018,9.39129951,21.67784838,2.04298858,11.13581106,3.41813373,0.98792778,1.34310777,-7.00650345,1.98250225,0.95256725,0.26846896,0.01087535,0.14290481,9.12858747,-2.58005673,-0.00000000,13.78253019,10.52252933,21.81872460,2.14087596,11.31229825,1.40876215,0.97887373,1.76487185,-20.09371584,-0.09054049,0.84515969,0.53176187,0.01364763,0.05242295,5.77041881,-0.76675314,-0.00000000,22.39062487,11.67175420,21.70903553,2.22652867,11.49224863,-1.09689069,0.85652713,1.79950380,-25.05652837,-1.22346606,0.81253942,0.57748867,0.06920765,-0.03868896,1.20432168,0.05711298,0.00000000,26.54800168,12.83331987,21.42508125,2.30318928,11.61565672,-2.83954280,0.76660613,1.23408094,-17.42652112,-0.89921001,0.84663050,0.51286202,0.09894006,-0.10198140,-1.35212505,-0.44373599,0.00000000,19.61144494,14.00105595,21.05399436,2.37535385,11.67736077,-3.71086885,0.72164563,0.61704047,-8.71326056,-0.44960501,0.91936259,0.35746559,0.08164340,-0.14256623,-3.23642419,-1.28662715,-0.00000000,12.80307162,333.04025602
2.84041307,20.12594992,1.93523732,10.27096763,3.27134074,-0.05743238,0.00000000,0.00000000,0.00000000,0.98813894,0.00000000,0.00000000,0.15356247,0.00000000,0.00000000,0.00000000,9.81000000,3.86750983,20.45308399,1.92949408,10.27096763,3.27134074,-0.05743238,0.00000000,0.00000000,0.00000000,0.98813894,0.00000000,0.00000000,0.15356247,0.00000000,0.00000000,0.00000000,9.81000000,4.90975707,20.76633302,1.91985653,10.42247234,3.13249026,-0.09637553,1.51504716,-1.38850485,-0.38943149,0.98366401,0.08314340,0.06764442,0.14462543,1.84552143,1.09872219,0.00000000,9.64211723,5.98230525,21.05181195,1.90243035,10.72548178,2.85478929,-0.17426183,3.03009431,-2.77700970,-0.77886297,0.96903026,0.16224329,0.13634633,0.12675622,1.78880480,1.14357908,0.00000000,9.92243369,7.09847319,21.29527726,1.87555701,11.16167942,2.43465316,-0.26873333,4.36197642,-4.20136125,-0.94471510,0.94993335,0.22639180,0.18944094,0.10239876,1.49000295,0.87214019,-0.00000000,10.73645896,8.25028678,21.47831827,1.86356911,11.51813590,1.83041009,-0.11987905,3.56456478,-6.04243072,1.48854286,0.95866885,0.24646459,0.12032845,0.07569871,0.31202405,-1.50753799,-0.00000000,13.29940457,9.41603452,21.57983578,1.90756766,11.65747742,1.01517504,0.43998556,1.39341525,-8.15235046,5.59864604,0.96890505,0.24189509,0.03060517,0.04210819,-0.17149402,-1.90859835,0.00000000,17.48796149,10.57395331,21.57903252,2.04844635,11.57918791,-0.00803259,1.40878691,-0.78289508,-10.23207631,9.68801350,0.97080389,0.23918156,-0.01821725,-0.00033673,-0.04293001,-1.15271437,-0.00000000,22.03362977,11.71292095,21.47591607,2.29788897,11.38967638,-1.03116444,2.49442612,-1.89511535,-10.23131846,10.85639217,0.97193637,0.22891266,-0.03179359,-0.04390734,-0.20210049,-0.47995389,-0.00000000,23.13808776,12.83830862,21.30274152,2.62230396,11.25387678,-1.73174552,3.24414995,-1.35799602,-7.00581086,7.49723823,0.97808521,0.19301324,-0.02231894,-0.07481354,-0.75424636,-0.00818137,0.00000000,18.72073807,13.95690632,21.09453792,2.98420515,11.18597697,-2.08203606,3.61901186,-0.67899801,-3.50290543,3.74861911,0.98753914,0.12767483,-0.01273960,-0.09112240,-1.33755430,0.00995266,0.00000000,14.02025453,375.05674483
2.84041307,20.12594992,1.93523732,10.54541022,2.16941483,-0.45021225,0.00000000,0.00000000,0.00000000,0.99485883,0.00000000,0.00000000,0.10127141,0.00000000,0.00000000,0.00000000,9.81000000,3.89495409,20.34289140,1.89021609,10.54541022,2.16941483,-0.45021225,0.00000000,0.00000000,0.00000000,0.99485883,0.00000000,0.00000000,0.10127141,0.00000000,0.00000000,0.00000000,9.81000000,4.95681081,20.57801789,1.85388066,10.61856714,2.35126486,-0.36335437,0.73156922,1.81850032,0.86857887,0.98997786,-0.07991667,0.04277433,0.10829364,-1.49788386,1.02562558,0.00000000,10.85698778,6.03329891,20.84951438,1.83491680,10.76488099,2.71496492,-0.18963859,1.46313844,3.63700064,1.73715774,0.97912197,-0.14250061,0.07896377,0.12156675,-1.17813377,0.85815550,-0.00000000,12.19448234,7.13108561,21.17042832,1.84207855,10.97786708,3.20913942,0.07161756,2.12986087,4.94174503,2.61256151,0.96930169,-0.17312707,0.10593993,0.13877311,-0.57827388,0.58072824,-0.00000000,13.53799046,8.24929971,21.49408303,1.88491336,11.18214101,3.23654709,0.42834804,2.04273933,0.27407665,3.56730480,0.98720349,0.00057233,0.07635754,0.13999452,3.34847059,-1.14432382,-0.00000000,13.53514631,9.38220648,21.73527013,1.97348051,11.32906769,2.41187097,0.88567152,1.46926684,-8.24676124,4.57323487,0.96013125,0.25997469,0.01860231,0.10106975,5.10915440,-1.76991737,-0.00000000,16.64467667,10.52401678,21.80908667,2.11766993,11.41810295,0.73816541,1.44189423,0.89035261,-16.73705558,5.56222703,0.91492505,0.40245347,0.00839920,0.02954352,3.03383679,-0.66299987,0.00000000,22.74262784,11.67053993,21.68748754,2.31669694,11.46523151,-1.21599127,1.99027003,0.47128560,-19.54156678,5.48375800,0.89769123,0.43676433,0.03367306,-0.04747101,0.80607270,-0.11079463,-0.00000000,24.81922594,12.82006290,21.43055727,2.55323118,11.49522969,-2.56930268,2.36534244,0.29998176,-13.53311413,3.75072411,0.91847132,0.37893830,0.05035519,-0.10139303,-1.18440186,-0.30828381,0.00000000,19.16059512,13.97108578,21.10596144,2.80851904,11.51022878,-3.24595839,2.55287864,0.14999088,-6.76655707,1.87536205,0.95663951,0.25619248,0.04123828,-0.13230900,-2.48148993,-0.75955005,-0.00000000,13.50394306,380.30810795
2.84041307,20.12594992,1.93523732,9.75473589,4.77600720,0.61100641,0.00000000,0.00000000,0.00000000,0.97419941,0.00000000,0.00000000,0.22568896,0.00000000,0.00000000,0.00000000,9.81000000,3.81588666,20.60355064,1.99633796,9.75473589,4.77600720,0.61100641,0.00000000,0.00000000,0.00000000,0.97419941,0.00000000,0.00000000,0.22568896,0.00000000,0.00000000,0.00000000,9.81000000,4.81574340,21.03974033,2.03707300,9.99856740,4.36189687,0.40735043,2.43831514,-4.14110328,-2.03655984,0.94164546,0.25889151,0.08765638,0.19645707,5.49668835,0.66717568,-0.00000000,9.13895448,5.86436644,21.39310795,2.03707685,10.48623043,3.53367621,0.00003846,4.87663029,-8.28220656,-4.07311968,0.85817657,0.46035018,0.17835902,0.14070803,4.68726060,0.98494193,-0.00000000,11.19322403,6.98319849,21.62575363,1.97866302,11.18832052,2.32645686,-0.58413834,7.02090087,-12.07219352,-5.84176803,0.79372391,0.54933495,0.24812688,0.08164874,2.49354965,0.78185704,0.00000000,14.51818757,8.15949958,21.74059479,1.87528973,11.76301086,1.14841153,-1.03373286,5.74690341,-11.78045328,-4.49594520,0.82839094,0.51345306,0.22024295,0.04034161,-0.76165869,-1.03333790,0.00000000,14.14373206,9.35847638,21.76688253,1.76050858,11.98976803,0.26287747,-1.14781148,2.26757173,-8.85534065,-1.14078614,0.91867548,0.38359272,0.09375810,0.01006984,-3.08986895,-2.69437195,0.00000000,12.59818274,10.54525160,21.73419598,1.66791341,11.86775220,-0.32686558,-0.92595167,-1.22015836,-5.89743046,2.21859805,0.97309537,0.22586266,-0.04349651,-0.01339812,-3.36991109,-2.74007105,0.00000000,13.45197545,11.70196223,21.66545903,1.61353979,11.56710629,-0.68736950,-0.54373627,-3.00645906,-3.60503918,3.82215404,0.98585006,0.12984068,-0.10190465,-0.02926601,-1.93131814,-1.22163524,-0.00000000,14.41772269,12.83711742,21.57328005,1.58620792,11.35155187,-0.92178972,-0.27331864,-2.15554421,-2.34420222,2.70417631,0.99143391,0.09480982,-0.08034194,-0.04018798,-0.74408026,0.38047285,-0.00000000,12.91302690,13.96149488,21.46938007,1.57239694,11.24377466,-1.03899983,-0.13810982,-1.07777210,-1.17210111,1.35208816,0.99643283,0.05425966,-0.04546385,-0.04594066,-0.85485744,0.65169108,0.00000000,11.27508872,381.11389179
2.84041307,20.12594992,1.93523732,10.70445999,1.29517737,0.69288306,0.00000000,0.00000000,0.00000000,0.99818826,0.00000000,0.00000000,0.06016808,0.00000000,0.00000000,0.00000000,9.81000000,3.91085907,20.25546766,2.00452563,10.70445999,1.29517737,0.69288306,0.00000000,0.00000000,0.00000000,0.99818826,0.00000000,0.00000000,0.06016808,0.00000000,0.00000000,0.00000000,9.81000000,4.98420116,20.42040566,2.08677930,10.73342090,1.64938006,0.82253677,0.28960913,3.54202692,1.29653703,0.98516607,-0.15230683,0.02423859,0.07525244,-3.01238854,0.71823497,-0.00000000,11.66126035,6.06333543,20.65618421,2.19496372,10.79134273,2.35778544,1.08184417,0.57921825,7.08405384,2.59307406,0.96075796,-0.25267370,0.04836790,0.10373377,-2.01486090,0.61597054,0.00000000,14.29529849,7.15122409,20.99045081,2.33923251,10.87888655,3.34266604,1.44268793,0.87543825,9.84880596,3.60843758,0.93947836,-0.30343428,0.07351858,0.14107819,-1.04880259,0.46520169,0.00000000,16.66792843,8.25159784,21.36049480,2.49705290,11.00373752,3.70043989,1.57820383,1.24850969,3.57773848,1.35515899,0.97369710,-0.14308783,0.07779024,0.15933773,3.20511993,-0.61841480,-0.00000000,11.79066429,9.36868322,21.64530989,2.62480407,11.17085379,2.84815088,1.27751173,1.67116270,-8.52289004,-3.00692095,0.89207248,0.43677454,0.03009799,0.11193217,11.64706532,-2.74283701,-0.00000000,11.03242149,10.50664486,21.72420545,2.67897660,11.37961641,0.78895565,0.54172532,2.08762623,-20.59195230,-7.35786415,0.74709902,0.66274443,0.04408803,0.02586737,5.49781251,-0.59171652,0.00000000,20.84225642,11.66543789,21.55372624,2.64383112,11.58793028,-1.70479214,-0.35145481,2.08313868,-24.93747796,-8.93180134,0.71748199,0.68612087,0.10817605,-0.05249470,0.84685177,0.01710863,-0.00000000,25.03973855,12.83849269,21.21013181,2.54667185,11.73054798,-3.43594433,-0.97159274,1.42617699,-17.31152189,-6.20137920,0.76783603,0.61524755,0.14059832,-0.11013809,-1.58030317,-0.62003769,-0.00000000,17.74105169,14.01867837,20.77997976,2.41850568,11.80185683,-4.30152043,-1.28166170,0.71308850,-8.65576094,-3.10068960,0.88391970,0.42635587,0.11203069,-0.15606330,-4.11362804,-1.89512620,-0.00000000,10.97476828,393.54389162
