pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,acc_x_0,acc_y_0,acc_z_0,q_w_0,q_x_0,q_y_0,q_z_0,br_x_0,br_y_0,br_z_0,thrust_0,pos_x_1,pos_y_1,pos_z_1,vel_x_1,vel_y_1,vel_z_1,acc_x_1,acc_y_1,acc_z_1,q_w_1,q_x_1,q_y_1,q_z_1,br_x_1,br_y_1,br_z_1,thrust_1,pos_x_2,pos_y_2,pos_z_2,vel_x_2,vel_y_2,vel_z_2,acc_x_2,acc_y_2,acc_z_2,q_w_2,q_x_2,q_y_2,q_z_2,br_x_2,br_y_2,br_z_2,thrust_2,pos_x_3,pos_y_3,pos_z_3,vel_x_3,vel_y_3,vel_z_3,acc_x_3,acc_y_3,acc_z_3,q_w_3,q_x_3,q_y_3,q_z_3,br_x_3,br_y_3,br_z_3,thrust_3,pos_x_4,pos_y_4,pos_z_4,vel_x_4,vel_y_4,vel_z_4,acc_x_4,acc_y_4,acc_z_4,q_w_4,q_x_4,q_y_4,q_z_4,br_x_4,br_y_4,br_z_4,thrust_4,pos_x_5,pos_y_5,pos_z_5,vel_x_5,vel_y_5,vel_z_5,acc_x_5,acc_y_5,acc_z_5,q_w_5,q_x_5,q_y_5,q_z_5,br_x_5,br_y_5,br_z_5,thrust_5,pos_x_6,pos_y_6,pos_z_6,vel_x_6,vel_y_6,vel_z_6,acc_x_6,acc_y_6,acc_z_6,q_w_6,q_x_6,q_y_6,q_z_6,br_x_6,br_y_6,br_z_6,thrust_6,pos_x_7,pos_y_7,pos_z_7,vel_x_7,vel_y_7,vel_z_7,acc_x_7,acc_y_7,acc_z_7,q_w_7,q_x_7,q_y_7,q_z_7,br_x_7,br_y_7,br_z_7,thrust_7,pos_x_8,pos_y_8,pos_z_8,vel_x_8,vel_y_8,vel_z_8,acc_x_8,acc_y_8,acc_z_8,q_w_8,q_x_8,q_y_8,q_z_8,br_x_8,br_y_8,br_z_8,thrust_8,pos_x_9,pos_y_9,pos_z_9,vel_x_9,vel_y_9,vel_z_9,acc_x_9,acc_y_9,acc_z_9,q_w_9,q_x_9,q_y_9,q_z_9,br_x_9,br_y_9,br_z_9,thrust_9,pos_x_10,pos_y_10,pos_z_10,vel_x_10,vel_y_10,vel_z_10,acc_x_10,acc_y_10,acc_z_10,q_w_10,q_x_10,q_y_10,q_z_10,br_x_10,br_y_10,br_z_10,thrust_10,rel_cost
0.00000000,-0.00000001,-0.00000009,5.24810873,-0.19684960,-2.35790602,0.00000000,0.00000000,0.00000000,0.98206582,0.01360559,0.18689107,-0.02081695,0.00000000,0.00000000,0.00000000,9.81000000,0.52481087,-0.01968497,-0.23579070,5.24810873,-0.19684960,-2.35790602,0.00000000,0.00000000,0.00000000,0.98206582,0.01360559,0.18689107,-0.02081695,0.00000000,0.00000000,0.00000000,9.81000000,1.03813939,-0.03687712,-0.46129500,5.13328517,-0.17192150,-2.25504303,-1.14823553,0.24928103,1.02862994,0.99284102,0.00217741,0.11807896,-0.01786986,-0.21262445,-1.39654611,-0.00000000,10.44095325,1.52850320,-0.04908365,-0.66622671,4.90363807,-0.12206529,-2.04931704,-2.29647105,0.49856206,2.05725988,0.99822126,-0.00785962,0.05771252,-0.01272029,-0.19530257,-1.21471734,-0.00000000,11.25469858,1.98456504,-0.05462269,-0.84111587,4.56061845,-0.05539032,-1.74889163,-3.43019623,0.66674975,3.00425403,0.99986666,-0.01357290,0.00673089,-0.00609463,-0.11457331,-1.02200333,0.00000000,12.13089818,2.39667450,-0.06123945,-0.98598272,4.12109458,-0.06616759,-1.44866841,-4.39523862,-0.10777270,3.00223222,0.99918713,0.01883484,-0.03264764,-0.01429914,0.66071727,-0.77592308,-0.00000000,12.15785096,2.75626942,-0.08276116,-1.10697014,3.59594924,-0.21521711,-1.20987421,-5.25145340,-1.49049524,2.38794203,0.99332563,0.08137537,-0.06697738,-0.04686450,1.26422742,-0.64207758,0.00000000,11.77050915,3.05498216,-0.13295984,-1.21030948,2.98712741,-0.50198686,-1.03339345,-6.08821835,-2.86769743,1.76480761,0.97805720,0.15140686,-0.09281609,-0.10892772,1.39265684,-0.47997755,0.00000000,11.61876847,3.29502669,-0.21621331,-1.30141595,2.40044528,-0.83253469,-0.91106467,-5.86682127,-3.30547836,1.22328778,0.96224542,0.18272045,-0.06940731,-0.18941915,0.43630723,0.29209172,0.00000000,11.20014707,3.49501849,-0.32233835,-1.38443971,1.99991798,-1.06125033,-0.83023761,-4.00527303,-2.28715635,0.80827056,0.95906200,0.12970874,0.01321593,-0.25139821,-1.48938624,1.05550266,-0.00000000,10.27880511,3.67498392,-0.43989916,-1.46342212,1.79965433,-1.17560814,-0.78982409,-2.00263651,-1.14357818,0.40413528,0.95327773,0.05006015,0.10024063,-0.28054833,-1.99543572,1.11440871,0.00000000,9.77053314,131.46515566
0.00000000,-0.00000001,-0.00000009,5.37780125,-0.03489456,-2.04304503,0.00000000,0.00000000,0.00000000,0.98226818,0.01642572,0.18666436,-0.00598735,0.00000000,0.00000000,0.00000000,9.81000000,0.53778013,-0.00348947,-0.20430460,5.37780125,-0.03489456,-2.04304503,0.00000000,0.00000000,0.00000000,0.98226818,0.01642572,0.18666436,-0.00598735,0.00000000,0.00000000,0.00000000,9.81000000,1.06269772,-0.00335653,-0.40164568,5.24917589,0.00132935,-1.97341081,-1.28625358,0.36223912,0.69634221,0.99333535,-0.00125861,0.11525147,-0.00063007,-0.36747404,-1.44477247,-0.00000000,10.08537561,1.56189023,0.00402118,-0.58505992,4.99192518,0.07377718,-1.83414237,-2.57250715,0.72447823,1.39268442,0.99862317,-0.01787667,0.04860477,0.00835327,-0.35943988,-1.33527534,0.00000000,10.57045970,2.02268653,0.02107598,-0.74830844,4.60796301,0.17054795,-1.63248523,-3.83962172,0.96770771,2.01657139,0.99934345,-0.02842132,-0.01038033,0.01992877,-0.24340442,-1.17949178,-0.00000000,11.15807771,2.43464038,0.03640527,-0.89357531,4.11953848,0.15329296,-1.45266860,-4.88424526,-0.17254991,1.79816624,0.99796332,0.02271099,-0.05887520,0.00933508,1.01271250,-0.97213118,0.00000000,11.00690232,2.78874097,0.02968077,-1.02847870,3.54100586,-0.06724503,-1.34903392,-5.78532621,-2.20537985,1.03634682,0.98660233,0.12422438,-0.09908829,-0.03695496,2.01459313,-0.75498069,-0.00000000,10.69765789,3.07619175,-0.01934415,-1.16067520,2.87450786,-0.49024920,-1.32196501,-6.66498003,-4.23004172,0.27068908,0.95721424,0.23427565,-0.11719272,-0.12297029,2.13428455,-0.34738873,-0.00000000,10.88570097,3.29961705,-0.11708954,-1.29469024,2.23425302,-0.97745389,-1.34015038,-6.40254839,-4.87204686,-0.18185368,0.92977627,0.27910831,-0.07207291,-0.22895445,0.57313411,0.48599550,0.00000000,10.72095810,3.47934351,-0.24854427,-1.43019596,1.79726459,-1.31454729,-1.35505721,-4.36988430,-3.37093406,-0.14906823,0.93108461,0.19724897,0.02214377,-0.30607833,-2.15558433,0.75463702,-0.00000000,9.73942522,3.63722055,-0.39685367,-1.56644702,1.57877037,-1.48309400,-1.36251062,-2.18494215,-1.68546703,-0.07453412,0.93140576,0.07637323,0.10854396,-0.33892278,-2.81013002,0.60003570,-0.00000000,9.37688249,131.95880779
0.00000000,-0.00000001,-0.00000009,5.15642322,0.01101178,-2.58534751,0.00000000,0.00000000,0.00000000,0.98227909,0.01684203,0.18662725,-0.00379640,0.00000000,0.00000000,0.00000000,9.81000000,0.51564232,0.00110116,-0.25853485,5.15642322,0.01101178,-2.58534751,0.00000000,0.00000000,0.00000000,0.98227909,0.01684203,0.18662725,-0.00379640,0.00000000,0.00000000,0.00000000,9.81000000,1.02330196,0.00111973,-0.49800246,5.07659640,0.00018566,-2.39467616,-0.79826828,-0.10826121,1.90671357,0.99209093,0.01904294,0.12392987,-0.00586062,0.05309989,-1.26970353,-0.00000000,11.38578643,1.51499624,-0.00102693,-0.69933581,4.91694274,-0.02146658,-2.01333344,-1.59653656,-0.21652243,3.81342714,0.99680693,0.02062563,0.07670954,-0.00813524,0.04187310,-0.94961656,0.00000000,13.09981618,1.98228163,-0.00681862,-0.84580233,4.67285394,-0.05791694,-1.46466515,-2.44088802,-0.36450363,5.48668290,0.99886644,0.02351930,0.03967379,-0.01177572,0.07041760,-0.74252922,0.00000000,14.67017008,2.41135746,-0.02235261,-0.94780893,4.29075829,-0.15533991,-1.02006599,-3.82095652,-0.97422967,4.44599161,0.99841426,0.04841724,-0.00693140,-0.02786924,0.53462465,-0.92543502,0.00000000,13.63229131,2.78496680,-0.05670516,-1.03327186,3.73609340,-0.34352547,-0.85462932,-5.54664890,-1.88185562,1.65436672,0.98883162,0.10592588,-0.08119305,-0.06632818,1.24789796,-1.44811856,0.00000000,11.17350037,3.08605816,-0.11888283,-1.13016865,3.01091358,-0.62177665,-0.96896786,-7.25179814,-2.78251173,-1.14338544,0.95418211,0.20042655,-0.17768301,-0.13339588,2.09604505,-1.85198576,-0.00000000,9.31411779,3.31336217,-0.21073127,-1.25264385,2.27304010,-0.91848443,-1.22475197,-7.37873485,-2.96707781,-2.55784107,0.92302321,0.25991800,-0.18817253,-0.21227785,1.04573710,-0.37804279,-0.00000000,8.26533587,3.49007175,-0.32299676,-1.39340092,1.76709588,-1.12265486,-1.40757068,-5.05944213,-2.04170432,-1.82818707,0.94526060,0.17523065,-0.04893454,-0.27089119,-2.63609518,1.81695480,-0.00000000,7.80991015,3.64148413,-0.44547076,-1.54329892,1.51412378,-1.22474008,-1.49898003,-2.52972106,-1.02085216,-0.91409354,0.94958833,0.05878363,0.08522946,-0.29590951,-3.05562179,1.70781647,0.00000000,8.38678743,132.31145523
0.00000000,-0.00000001,-0.00000009,5.28605666,0.65962528,-2.19023660,0.00000000,0.00000000,0.00000000,0.98086577,0.02756784,0.18534670,0.05281054,0.00000000,0.00000000,0.00000000,9.81000000,0.52860567,0.06596251,-0.21902375,5.28605666,0.65962528,-2.19023660,0.00000000,0.00000000,0.00000000,0.98086577,0.02756784,0.18534670,0.05281054,0.00000000,0.00000000,0.00000000,9.81000000,1.04506817,0.12182019,-0.43091492,5.16462501,0.55857672,-2.11891166,-1.21431653,-1.01048552,0.71324939,0.99016689,0.07087088,0.11524419,0.03557561,0.84612183,-1.46040588,-0.00000000,10.20801793,1.53724434,0.15746815,-0.62854110,4.92176170,0.35647962,-1.97626178,-2.42863306,-2.02097105,1.42649877,0.99247886,0.10989543,0.05292641,0.01036864,0.80504611,-1.29132904,-0.00000000,10.87105795,1.99321224,0.16347608,-0.80524208,4.55967904,0.06007929,-1.76700974,-3.62082662,-2.96400326,2.09252045,0.98946910,0.14270024,0.00238335,-0.02412174,0.71323697,-1.06457735,-0.00000000,11.68981645,2.40362174,0.13825510,-0.95984785,4.10409498,-0.25220979,-1.54605775,-4.55584065,-3.12289079,2.20951991,0.98640806,0.14955076,-0.03183149,-0.06017029,0.18646971,-0.77133689,0.00000000,11.88637043,2.76078191,0.08527533,-1.09473052,3.57160174,-0.52979764,-1.34882659,-5.32493241,-2.77587851,1.97231151,0.98305593,0.14207931,-0.06129263,-0.09827374,-0.10270360,-0.71025472,-0.00000000,11.65132987,3.05719906,0.00810972,-1.21233519,2.96417152,-0.77165616,-1.17604677,-6.07430220,-2.41858521,1.72779825,0.97570716,0.13670547,-0.09042984,-0.14536023,-0.05424482,-0.72937244,-0.00000000,11.46490453,3.29555346,-0.08855920,-1.31594786,2.38354392,-0.96668914,-1.03612663,-5.80627595,-1.95032981,1.39920141,0.96866475,0.12369147,-0.07820024,-0.20068322,-0.37180654,0.01620881,0.00000000,10.99101900,3.49429499,-0.19832894,-1.41015777,1.98741534,-1.09769746,-0.94209912,-3.96128583,-1.31008317,0.94027504,0.96511955,0.08300129,0.00277740,-0.24828882,-1.24793714,1.21834929,0.00000000,10.20207639,3.67323009,-0.31464910,-1.49966631,1.78935105,-1.16320161,-0.89508537,-1.98064292,-0.65504159,0.47013752,0.95742299,0.02645544,0.09376688,-0.27175192,-1.57794428,1.38918410,0.00000000,9.77681831,132.55706521
0.00000000,-0.00000001,-0.00000009,5.28588825,0.60545480,-2.21159132,0.00000000,0.00000000,0.00000000,0.98110816,0.02667710,0.18547700,0.04809778,0.00000000,0.00000000,0.00000000,9.81000000,0.52858883,0.06054547,-0.22115923,5.28588825,0.60545480,-2.21159132,0.00000000,0.00000000,0.00000000,0.98110816,0.02667710,0.18547700,0.04809778,0.00000000,0.00000000,0.00000000,9.81000000,1.04673526,0.11047523,-0.43053413,5.18146432,0.49929762,-2.09374897,-1.04423929,-1.06157176,1.17842347,0.99006431,0.06971311,0.11823030,0.03056720,0.85200844,-1.39839860,0.00000000,10.70274227,1.54399690,0.13917355,-0.61634056,4.97261646,0.28698327,-1.85806428,-2.08847858,-2.12314353,2.35684694,0.99240872,0.10513381,0.06358628,0.00534918,0.74434179,-1.13270702,0.00000000,11.83526039,2.00980998,0.13666301,-0.76811796,4.65813080,-0.02510543,-1.51777404,-3.14485657,-3.12088702,3.40290232,0.99034084,0.13369504,0.02152158,-0.02979081,0.63755610,-0.89176574,-0.00000000,13.00078246,2.43219959,0.10038620,-0.89079358,4.22389610,-0.36276812,-1.22675619,-4.34234700,-3.37662690,2.91017857,0.98580706,0.15076625,-0.01912151,-0.07133271,0.42437660,-0.88982013,0.00000000,12.61391843,2.79828043,0.03257284,-0.99922226,3.66080833,-0.67813360,-1.08428678,-5.63087770,-3.15365476,1.42469408,0.97593401,0.16724794,-0.07174399,-0.12014047,0.45916430,-1.14771084,-0.00000000,11.29385339,3.09537573,-0.06443055,-1.10831161,2.97095300,-0.97003384,-1.09089348,-6.89855330,-2.91900242,-0.06606704,0.95500512,0.19296745,-0.13328808,-0.18155734,0.70598375,-1.33997210,-0.00000000,10.17421583,3.32423220,-0.18605643,-1.22620762,2.28856476,-1.21625884,-1.17896010,-6.82388247,-2.46224993,-0.88066613,0.93862147,0.19620419,-0.13286054,-0.25068255,-0.04043062,-0.29406555,-0.00000000,9.28283456,3.50640293,-0.32429474,-1.35057577,1.82170729,-1.38238305,-1.24368150,-4.66857466,-1.66124219,-0.64721404,0.94270578,0.12841294,-0.02305273,-0.30705784,-2.08835504,1.38236991,-0.00000000,8.77250023,3.66523079,-0.47083925,-1.47817999,1.58827856,-1.46544516,-1.27604220,-2.33428733,-0.83062109,-0.32360702,0.93823774,0.03816166,0.08849481,-0.33229852,-2.44919316,1.39536990,0.00000000,8.96397679,132.79926076
