pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,acc_x_0,acc_y_0,acc_z_0,q_w_0,q_x_0,q_y_0,q_z_0,br_x_0,br_y_0,br_z_0,thrust_0,pos_x_1,pos_y_1,pos_z_1,vel_x_1,vel_y_1,vel_z_1,acc_x_1,acc_y_1,acc_z_1,q_w_1,q_x_1,q_y_1,q_z_1,br_x_1,br_y_1,br_z_1,thrust_1,pos_x_2,pos_y_2,pos_z_2,vel_x_2,vel_y_2,vel_z_2,acc_x_2,acc_y_2,acc_z_2,q_w_2,q_x_2,q_y_2,q_z_2,br_x_2,br_y_2,br_z_2,thrust_2,pos_x_3,pos_y_3,pos_z_3,vel_x_3,vel_y_3,vel_z_3,acc_x_3,acc_y_3,acc_z_3,q_w_3,q_x_3,q_y_3,q_z_3,br_x_3,br_y_3,br_z_3,thrust_3,pos_x_4,pos_y_4,pos_z_4,vel_x_4,vel_y_4,vel_z_4,acc_x_4,acc_y_4,acc_z_4,q_w_4,q_x_4,q_y_4,q_z_4,br_x_4,br_y_4,br_z_4,thrust_4,pos_x_5,pos_y_5,pos_z_5,vel_x_5,vel_y_5,vel_z_5,acc_x_5,acc_y_5,acc_z_5,q_w_5,q_x_5,q_y_5,q_z_5,br_x_5,br_y_5,br_z_5,thrust_5,pos_x_6,pos_y_6,pos_z_6,vel_x_6,vel_y_6,vel_z_6,acc_x_6,acc_y_6,acc_z_6,q_w_6,q_x_6,q_y_6,q_z_6,br_x_6,br_y_6,br_z_6,thrust_6,pos_x_7,pos_y_7,pos_z_7,vel_x_7,vel_y_7,vel_z_7,acc_x_7,acc_y_7,acc_z_7,q_w_7,q_x_7,q_y_7,q_z_7,br_x_7,br_y_7,br_z_7,thrust_7,pos_x_8,pos_y_8,pos_z_8,vel_x_8,vel_y_8,vel_z_8,acc_x_8,acc_y_8,acc_z_8,q_w_8,q_x_8,q_y_8,q_z_8,br_x_8,br_y_8,br_z_8,thrust_8,pos_x_9,pos_y_9,pos_z_9,vel_x_9,vel_y_9,vel_z_9,acc_x_9,acc_y_9,acc_z_9,q_w_9,q_x_9,q_y_9,q_z_9,br_x_9,br_y_9,br_z_9,thrust_9,pos_x_10,pos_y_10,pos_z_10,vel_x_10,vel_y_10,vel_z_10,acc_x_10,acc_y_10,acc_z_10,q_w_10,q_x_10,q_y_10,q_z_10,br_x_10,br_y_10,br_z_10,thrust_10,rel_cost
0.00000001,-0.00000001,-0.00000000,6.51343741,-5.43037680,-2.15294663,0.00000000,0.00000000,0.00000000,0.93215288,0.04646183,0.12147749,-0.33789868,0.00000000,0.00000000,0.00000000,9.81000000,0.65134375,-0.54303769,-0.21529467,6.51343741,-5.43037680,-2.15294663,0.00000000,0.00000000,0.00000000,0.93215288,0.04646183,0.12147749,-0.33789868,0.00000000,0.00000000,0.00000000,9.81000000,1.29635517,-1.08370905,-0.42839006,6.45011428,-5.40671356,-2.13095396,-0.63323126,0.23663242,0.21992667,0.93472579,0.04535429,0.08587913,-0.34184128,0.22803792,-0.68091406,0.00000000,9.88451101,1.92870198,-1.61964776,-0.63708693,6.32346803,-5.35938708,-2.08696863,-1.26646251,0.47326483,0.43985334,0.93559543,0.04423129,0.05094051,-0.34656868,0.22700846,-0.66616091,0.00000000,10.00908111,2.54180666,-2.14790129,-0.83918395,6.13104685,-5.28253530,-2.02097023,-1.92421178,0.76851777,0.65998394,0.93501300,0.04098752,0.01487255,-0.35192261,0.19796950,-0.70093719,0.00000000,10.17679783,3.12624152,-2.65870248,-1.03245612,5.84434856,-5.10801188,-1.93272171,-2.86698297,1.74523423,0.88248521,0.93399108,0.01221118,-0.04441718,-0.35431436,-0.11857259,-1.31395343,0.00000000,10.40476124,3.67073998,-3.13788762,-1.21466313,5.44498463,-4.79185142,-1.82207012,-3.99363926,3.16160459,1.10651595,0.92854486,-0.03107192,-0.11460149,-0.35171791,-0.31322236,-1.62277673,0.00000000,10.89175926,4.16418340,-3.57141011,-1.38360566,4.93443420,-4.33522489,-1.68942527,-5.10550429,4.56626530,1.32644848,0.91915469,-0.07008776,-0.17556518,-0.34557087,-0.29487678,-1.43176410,-0.00000000,11.63621713,4.60616673,-3.95664566,-1.53955860,4.41983332,-3.85235556,-1.55952936,-5.14600883,4.82869332,1.29895911,0.91857914,-0.08051096,-0.18050122,-0.34227133,-0.14744946,-0.16879235,-0.00000000,11.69039416,5.01289102,-4.30867461,-1.68663187,4.06724286,-3.52028949,-1.47073278,-3.52590460,3.32066067,0.88796579,0.93183722,-0.04738006,-0.09902850,-0.34587264,0.06260956,1.77947702,0.00000000,10.62210901,5.40198578,-4.64410026,-1.82926532,3.89094763,-3.35425646,-1.42633449,-1.76295230,1.66033034,0.44398290,0.93759133,-0.00288835,0.00702815,-0.34765608,0.09987098,2.30240300,-0.00000000,9.92324702,130.48092301
0.00000001,-0.00000001,-0.00000000,6.51343741,-5.43037680,-2.15294663,0.00000000,0.00000000,0.00000000,0.93215288,0.04646183,0.12147749,-0.33789868,0.00000000,0.00000000,0.00000000,9.81000000,0.65134375,-0.54303769,-0.21529467,6.51343741,-5.43037680,-2.15294663,0.00000000,0.00000000,0.00000000,0.93215288,0.04646183,0.12147749,-0.33789868,0.00000000,0.00000000,0.00000000,9.81000000,1.29635517,-1.08370905,-0.42839006,6.45011428,-5.40671356,-2.13095396,-0.63323126,0.23663242,0.21992667,0.93472579,0.04535429,0.08587913,-0.34184128,0.22803792,-0.68091406,0.00000000,9.88451101,1.92870198,-1.61964776,-0.63708693,6.32346803,-5.35938708,-2.08696863,-1.26646251,0.47326483,0.43985334,0.93559543,0.04423129,0.05094051,-0.34656868,0.22700846,-0.66616091,0.00000000,10.00908111,2.54180666,-2.14790129,-0.83918395,6.13104685,-5.28253530,-2.02097023,-1.92421178,0.76851777,0.65998394,0.93501300,0.04098752,0.01487255,-0.35192261,0.19796950,-0.70093719,0.00000000,10.17679783,3.12624152,-2.65870248,-1.03245612,5.84434856,-5.10801188,-1.93272171,-2.86698297,1.74523423,0.88248521,0.93399108,0.01221118,-0.04441718,-0.35431436,-0.11857259,-1.31395343,0.00000000,10.40476124,3.67073998,-3.13788762,-1.21466313,5.44498463,-4.79185142,-1.82207012,-3.99363926,3.16160459,1.10651595,0.92854486,-0.03107192,-0.11460149,-0.35171791,-0.31322236,-1.62277673,0.00000000,10.89175926,4.16418340,-3.57141011,-1.38360566,4.93443420,-4.33522489,-1.68942527,-5.10550429,4.56626530,1.32644848,0.91915469,-0.07008776,-0.17556518,-0.34557087,-0.29487678,-1.43176410,-0.00000000,11.63621713,4.60616673,-3.95664566,-1.53955860,4.41983332,-3.85235556,-1.55952936,-5.14600883,4.82869332,1.29895911,0.91857914,-0.08051096,-0.18050122,-0.34227133,-0.14744946,-0.16879235,-0.00000000,11.69039416,5.01289102,-4.30867461,-1.68663187,4.06724286,-3.52028949,-1.47073278,-3.52590460,3.32066067,0.88796579,0.93183722,-0.04738006,-0.09902850,-0.34587264,0.06260956,1.77947702,0.00000000,10.62210901,5.40198578,-4.64410026,-1.82926532,3.89094763,-3.35425646,-1.42633449,-1.76295230,1.66033034,0.44398290,0.93759133,-0.00288835,0.00702815,-0.34765608,0.09987098,2.30240300,-0.00000000,9.92324702,130.48092301
0.00000001,-0.00000001,-0.00000000,6.89853115,-5.02854554,-1.93602515,0.00000000,0.00000000,0.00000000,0.94243002,0.05030264,0.11993801,-0.30807494,0.00000000,0.00000000,0.00000000,9.81000000,0.68985312,-0.50285457,-0.19360252,6.89853115,-5.02854554,-1.93602515,0.00000000,0.00000000,0.00000000,0.94243002,0.05030264,0.11993801,-0.30807494,0.00000000,0.00000000,0.00000000,9.81000000,1.36644926,-1.01014254,-0.39070506,6.76596142,-5.07287971,-1.97102542,-1.32569736,-0.44334164,-0.35000267,0.93923855,0.09621224,0.06641304,-0.32274363,1.23941760,-0.72553458,0.00000000,9.38464458,2.01653146,-1.52629734,-0.59480765,6.50082195,-5.16154803,-2.04102595,-2.65139472,-0.88668328,-0.70000533,0.92810388,0.14552804,0.01036268,-0.34254547,1.34739487,-0.74041772,0.00000000,9.16842746,2.62701851,-2.05483578,-0.80856669,6.10487052,-5.28538436,-2.13759039,-3.95951428,-1.23836330,-0.96564438,0.90963960,0.19067907,-0.04518112,-0.36627305,1.29386558,-0.76212081,-0.00000000,9.22061413,3.18687264,-2.58861898,-1.02483130,5.59854133,-5.33783207,-2.16264602,-5.06329185,-0.52447706,-0.25055631,0.90123507,0.16559050,-0.10383879,-0.38674623,-0.00061546,-1.33766393,-0.00000000,9.99092252,3.68637442,-3.11363348,-1.23012331,4.99501774,-5.25014494,-2.05292012,-6.03523589,0.87687130,1.09725894,0.89556060,0.10749115,-0.15384239,-0.40342209,-0.67283947,-1.42113680,-0.00000000,11.37680058,4.11602792,-3.61589825,-1.41100522,4.29653502,-5.02264774,-1.80881910,-6.98482720,2.27497199,2.44101026,0.88448594,0.06375647,-0.19071601,-0.42100730,-0.50605290,-1.09073348,0.00000000,12.96790763,4.47843054,-4.09025552,-1.56280514,3.62402617,-4.74357271,-1.51799919,-6.72508851,2.79075028,2.90819909,0.87646360,0.04415424,-0.18349788,-0.44293396,-0.47902672,-0.10529593,-0.00000000,13.33643330,4.79492427,-4.54522351,-1.69443789,3.16493734,-4.54967983,-1.31632758,-4.59088834,1.93892884,2.01671606,0.87797741,0.04270225,-0.10654009,-0.46473799,-0.81778958,1.30637332,0.00000000,11.80590266,5.08846356,-4.99049685,-1.81598707,2.93539292,-4.45273339,-1.21549178,-2.29544417,0.96946442,1.00835803,0.87921189,0.03733561,-0.00047741,-0.47496556,-1.12739469,1.79593655,0.00000000,10.51579801,132.64929521
0.00000001,-0.00000001,-0.00000000,6.86042058,-4.96139368,-2.24930464,0.00000000,0.00000000,0.00000000,0.94286732,0.05047320,0.11986633,-0.30673397,0.00000000,0.00000000,0.00000000,9.81000000,0.68604206,-0.49613938,-0.22493047,6.86042058,-4.96139368,-2.24930464,0.00000000,0.00000000,0.00000000,0.94286732,0.05047320,0.11986633,-0.30673397,0.00000000,0.00000000,0.00000000,9.81000000,1.35658262,-1.00062910,-0.44907172,6.70540553,-5.04489716,-2.24141249,-1.55015052,-0.83503476,0.07892143,0.93671828,0.11389698,0.05923526,-0.32569544,1.62866030,-0.74481858,0.00000000,9.88280334,1.99612016,-1.52181951,-0.67163454,6.39537542,-5.21190411,-2.22562821,-3.10030104,-1.67006952,0.15784286,0.92014022,0.17466129,0.00369140,-0.35045939,1.58171454,-0.65284289,0.00000000,10.26238082,2.58992579,-2.06637754,-0.89135073,5.93805631,-5.44558035,-2.19716190,-4.57319112,-2.33676244,0.28466305,0.89689159,0.22241377,-0.04208735,-0.37992927,1.30020016,-0.57439009,-0.00000000,10.87748972,3.13225213,-2.62140039,-1.10138385,5.42326345,-5.55022851,-2.10033127,-5.14792860,-1.04648153,0.96830629,0.89545630,0.17135658,-0.08333599,-0.40230591,-0.60388047,-1.23526461,-0.00000000,11.26439940,3.62314635,-3.16135961,-1.29130508,4.90894217,-5.39959219,-1.89921225,-5.14321279,1.50636315,2.01119020,0.90159803,0.06230534,-0.12169684,-0.41040092,-1.69991170,-1.56695140,-0.00000000,11.93550726,4.06284609,-3.66078254,-1.45076005,4.39699737,-4.99422932,-1.59454973,-5.11944804,4.05362871,3.04662526,0.90053881,-0.03336689,-0.15042855,-0.40655598,-1.50240955,-1.27858420,-0.00000000,13.14911886,4.45722382,-4.11016965,-1.57745614,3.94377733,-4.49387101,-1.26696088,-4.53220041,5.00358314,3.27588849,0.90144620,-0.07502153,-0.14150645,-0.40217215,-0.81110810,-0.16942844,-0.00000000,13.44373220,4.82088601,-4.52477969,-1.68159637,3.63662190,-4.14610048,-1.04140234,-3.07155431,3.47770530,2.25558538,0.90895604,-0.05009961,-0.07581180,-0.40686793,-0.08091707,1.41435820,-0.00000000,11.93073737,5.16919043,-4.92200121,-1.77445868,3.48304418,-3.97221521,-0.92862307,-1.53577715,1.73885265,1.12779269,0.91181693,-0.01090504,0.01461887,-0.41019173,-0.02614968,1.97375260,0.00000000,10.61297134,133.00760463
0.00000001,-0.00000001,-0.00000000,6.73211611,-5.33746749,-1.69416180,0.00000000,0.00000000,0.00000000,0.93621351,0.04794322,0.12090049,-0.32647937,0.00000000,0.00000000,0.00000000,9.81000000,0.67321162,-0.53374676,-0.16941618,6.73211611,-5.33746749,-1.69416180,0.00000000,0.00000000,0.00000000,0.93621351,0.04794322,0.12090049,-0.32647937,0.00000000,0.00000000,0.00000000,9.81000000,1.33348186,-1.06883806,-0.34799269,6.60270242,-5.35091297,-1.78576505,-1.29413685,-0.13445480,-0.91603250,0.93451564,0.08437796,0.06840319,-0.33894230,1.06149202,-0.74781565,-0.00000000,8.76901047,1.96786936,-1.60661845,-0.54488984,6.34387505,-5.37780393,-1.96897155,-2.58827369,-0.26890959,-1.83206499,0.92528193,0.12986577,0.00394432,-0.35633226,1.33780207,-0.89962166,-0.00000000,7.91321406,2.56368193,-2.14776234,-0.76772953,5.95812571,-5.41143886,-2.22839685,-3.85749337,-0.33634934,-2.59425296,0.90649830,0.17731847,-0.07073490,-0.37658408,1.47971370,-1.07348242,0.00000000,7.42508357,3.11112400,-2.68515362,-1.00624920,5.47442061,-5.37391278,-2.38519668,-4.83705102,0.37526080,-1.56799832,0.90035326,0.13965957,-0.12964935,-0.39121637,-0.23464293,-1.41413052,-0.00000000,8.52960370,3.60226876,-3.20665006,-1.23864796,4.91144762,-5.21496441,-2.32398765,-5.62972992,1.58948377,0.61209026,0.89845379,0.07457878,-0.15891642,-0.40244795,-0.96937330,-1.07183677,0.00000000,10.75294302,4.02939794,-3.70016830,-1.44314761,4.27129182,-4.93518243,-2.04499647,-6.40155798,2.79781977,2.78991184,0.89156748,0.03338014,-0.17636823,-0.41579735,-0.62744533,-0.69160753,0.00000000,13.11303357,4.39543498,-4.16218330,-1.61086846,3.66037046,-4.62015000,-1.67720853,-6.10921367,3.15032431,3.67787942,0.88641828,0.01823009,-0.16147197,-0.43342485,-0.45446849,0.10259534,-0.00000000,13.88951792,4.71979801,-4.60243540,-1.75292358,3.24363023,-4.40252099,-1.42055120,-4.16740222,2.17629012,2.56657330,0.88748364,0.02278387,-0.09194862,-0.45099793,-0.60125062,1.25994149,-0.00000000,12.26481188,5.02332402,-5.03180605,-1.88214583,3.03526012,-4.29370648,-1.29222253,-2.08370111,1.08814506,1.28328665,0.88783501,0.02699506,0.00508132,-0.45934132,-0.83460909,1.75166803,-0.00000000,10.77766953,136.65828356
