pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,acc_x_0,acc_y_0,acc_z_0,q_w_0,q_x_0,q_y_0,q_z_0,br_x_0,br_y_0,br_z_0,thrust_0,pos_x_1,pos_y_1,pos_z_1,vel_x_1,vel_y_1,vel_z_1,acc_x_1,acc_y_1,acc_z_1,q_w_1,q_x_1,q_y_1,q_z_1,br_x_1,br_y_1,br_z_1,thrust_1,pos_x_2,pos_y_2,pos_z_2,vel_x_2,vel_y_2,vel_z_2,acc_x_2,acc_y_2,acc_z_2,q_w_2,q_x_2,q_y_2,q_z_2,br_x_2,br_y_2,br_z_2,thrust_2,pos_x_3,pos_y_3,pos_z_3,vel_x_3,vel_y_3,vel_z_3,acc_x_3,acc_y_3,acc_z_3,q_w_3,q_x_3,q_y_3,q_z_3,br_x_3,br_y_3,br_z_3,thrust_3,pos_x_4,pos_y_4,pos_z_4,vel_x_4,vel_y_4,vel_z_4,acc_x_4,acc_y_4,acc_z_4,q_w_4,q_x_4,q_y_4,q_z_4,br_x_4,br_y_4,br_z_4,thrust_4,pos_x_5,pos_y_5,pos_z_5,vel_x_5,vel_y_5,vel_z_5,acc_x_5,acc_y_5,acc_z_5,q_w_5,q_x_5,q_y_5,q_z_5,br_x_5,br_y_5,br_z_5,thrust_5,pos_x_6,pos_y_6,pos_z_6,vel_x_6,vel_y_6,vel_z_6,acc_x_6,acc_y_6,acc_z_6,q_w_6,q_x_6,q_y_6,q_z_6,br_x_6,br_y_6,br_z_6,thrust_6,pos_x_7,pos_y_7,pos_z_7,vel_x_7,vel_y_7,vel_z_7,acc_x_7,acc_y_7,acc_z_7,q_w_7,q_x_7,q_y_7,q_z_7,br_x_7,br_y_7,br_z_7,thrust_7,pos_x_8,pos_y_8,pos_z_8,vel_x_8,vel_y_8,vel_z_8,acc_x_8,acc_y_8,acc_z_8,q_w_8,q_x_8,q_y_8,q_z_8,br_x_8,br_y_8,br_z_8,thrust_8,pos_x_9,pos_y_9,pos_z_9,vel_x_9,vel_y_9,vel_z_9,acc_x_9,acc_y_9,acc_z_9,q_w_9,q_x_9,q_y_9,q_z_9,br_x_9,br_y_9,br_z_9,thrust_9,pos_x_10,pos_y_10,pos_z_10,vel_x_10,vel_y_10,vel_z_10,acc_x_10,acc_y_10,acc_z_10,q_w_10,q_x_10,q_y_10,q_z_10,br_x_10,br_y_10,br_z_10,thrust_10,rel_cost
-0.00000008,0.00000017,-0.00000004,4.16423604,-6.76082362,6.77245207,0.00000000,0.00000000,0.00000000,0.79820780,-0.25210499,-0.24430191,-0.48951400,0.00000000,0.00000000,0.00000000,9.81000000,0.41642352,-0.67608218,0.67724516,4.16423604,-6.76082362,6.77245207,0.00000000,0.00000000,0.00000000,0.79820780,-0.25210499,-0.24430191,-0.48951400,0.00000000,0.00000000,0.00000000,9.81000000,0.83309298,-1.34751510,1.35231410,4.16669452,-6.71432919,6.75068949,0.02458479,0.46494422,-0.21762582,0.79013420,-0.27267598,-0.25542634,-0.48589416,-0.24303906,-0.43645050,0.00000000,9.95323953,1.25025413,-2.00964913,2.02303053,4.17161148,-6.62134035,6.70716433,0.04916958,0.92988845,-0.43525164,0.78242004,-0.29280293,-0.26565403,-0.48115825,-0.23755754,-0.42193585,0.00000000,10.12057959,1.66767323,-2.65768982,2.68662656,4.17419094,-6.48040694,6.63596029,0.02579468,1.40933410,-0.71204038,0.77443885,-0.31305190,-0.27819964,-0.47418132,-0.20740405,-0.47380481,-0.00000000,10.28945253,2.07954121,-3.28515692,3.33345660,4.11867978,-6.27467106,6.46830048,-0.55511160,2.05735882,-1.67659811,0.75697193,-0.33927784,-0.32812442,-0.45190531,0.08109431,-1.25953438,-0.00000000,10.30828405,2.47645204,-3.88448258,3.94943786,3.96910823,-5.99325663,6.15981270,-1.49571554,2.81414423,-3.08487775,0.72848683,-0.36663348,-0.40022595,-0.41797848,0.27194650,-1.75755599,0.00000000,10.48482432,2.84905507,-4.44820317,4.52060181,3.72603025,-5.63720595,5.71163951,-2.43077981,3.56050689,-4.48173192,0.69646211,-0.38837432,-0.46529153,-0.38420009,0.26946783,-1.63457896,-0.00000000,10.96823097,3.19492045,-4.97619632,5.04427240,3.45865373,-5.27993160,5.23670593,-2.67376517,3.57274347,-4.74933578,0.69139302,-0.38738973,-0.47937173,-0.37697166,0.15063394,-0.29146531,0.00000000,10.99910871,3.52234554,-5.47971863,5.53527697,3.27425091,-5.03522314,4.91004577,-1.84402824,2.44708463,-3.26660166,0.73058464,-0.35277959,-0.41625741,-0.41051481,-0.01621966,1.77161577,0.00000000,10.19749233,3.84055050,-5.97100552,6.00994854,3.18204950,-4.91286890,4.74671568,-0.92201412,1.22354232,-1.63330083,0.77123233,-0.30665797,-0.33271054,-0.44773348,-0.03566794,2.20488684,0.00000000,9.75180176,125.86992411
-0.00000008,0.00000017,-0.00000004,4.16423604,-6.76082362,6.77245207,0.00000000,0.00000000,0.00000000,0.79820780,-0.25210499,-0.24430191,-0.48951400,0.00000000,0.00000000,0.00000000,9.81000000,0.41642352,-0.67608218,0.67724516,4.16423604,-6.76082362,6.77245207,0.00000000,0.00000000,0.00000000,0.79820780,-0.25210499,-0.24430191,-0.48951400,0.00000000,0.00000000,0.00000000,9.81000000,0.83309298,-1.34751510,1.35231410,4.16669452,-6.71432919,6.75068949,0.02458479,0.46494422,-0.21762582,0.79013420,-0.27267598,-0.25542634,-0.48589416,-0.24303906,-0.43645050,0.00000000,9.95323953,1.25025413,-2.00964913,2.02303053,4.17161148,-6.62134035,6.70716433,0.04916958,0.92988845,-0.43525164,0.78242004,-0.29280293,-0.26565403,-0.48115825,-0.23755754,-0.42193585,0.00000000,10.12057959,1.66767323,-2.65768982,2.68662656,4.17419094,-6.48040694,6.63596029,0.02579468,1.40933410,-0.71204038,0.77443885,-0.31305190,-0.27819964,-0.47418132,-0.20740405,-0.47380481,-0.00000000,10.28945253,2.07954121,-3.28515692,3.33345660,4.11867978,-6.27467106,6.46830048,-0.55511160,2.05735882,-1.67659811,0.75697193,-0.33927784,-0.32812442,-0.45190531,0.08109431,-1.25953438,-0.00000000,10.30828405,2.47645204,-3.88448258,3.94943786,3.96910823,-5.99325663,6.15981270,-1.49571554,2.81414423,-3.08487775,0.72848683,-0.36663348,-0.40022595,-0.41797848,0.27194650,-1.75755599,0.00000000,10.48482432,2.84905507,-4.44820317,4.52060181,3.72603025,-5.63720595,5.71163951,-2.43077981,3.56050689,-4.48173192,0.69646211,-0.38837432,-0.46529153,-0.38420009,0.26946783,-1.63457896,-0.00000000,10.96823097,3.19492045,-4.97619632,5.04427240,3.45865373,-5.27993160,5.23670593,-2.67376517,3.57274347,-4.74933578,0.69139302,-0.38738973,-0.47937173,-0.37697166,0.15063394,-0.29146531,0.00000000,10.99910871,3.52234554,-5.47971863,5.53527697,3.27425091,-5.03522314,4.91004577,-1.84402824,2.44708463,-3.26660166,0.73058464,-0.35277959,-0.41625741,-0.41051481,-0.01621966,1.77161577,0.00000000,10.19749233,3.84055050,-5.97100552,6.00994854,3.18204950,-4.91286890,4.74671568,-0.92201412,1.22354232,-1.63330083,0.77123233,-0.30665797,-0.33271054,-0.44773348,-0.03566794,2.20488684,0.00000000,9.75180176,125.86992411
-0.00000008,0.00000017,-0.00000004,4.39329245,-6.67373560,6.71673148,0.00000000,0.00000000,0.00000000,0.80402734,-0.25501989,-0.24125755,-0.47989549,0.00000000,0.00000000,0.00000000,9.81000000,0.43932916,-0.66737338,0.67167310,4.39329245,-6.67373560,6.71673148,0.00000000,0.00000000,0.00000000,0.80402734,-0.25501989,-0.24125755,-0.47989549,0.00000000,0.00000000,0.00000000,9.81000000,0.86990676,-1.33252489,1.34431594,4.30577589,-6.65151514,6.72642839,-0.87516557,0.22220461,0.09696910,0.80526567,-0.23651607,-0.27647899,-0.46815244,0.70028755,-0.44043905,-0.00000000,10.18579407,1.28298104,-1.99323231,2.01889815,4.13074278,-6.60707422,6.74582221,-1.75033114,0.44440922,0.19393820,0.80354310,-0.21770437,-0.30928212,-0.45963884,0.65195572,-0.39756518,-0.00000000,10.62610404,1.67020943,-2.64689704,2.69546840,3.87228389,-6.53664740,6.76570249,-2.58458889,0.70426819,0.19880279,0.79787108,-0.20215897,-0.34093737,-0.45419731,0.55409453,-0.41919751,-0.00000000,11.06878355,2.02800490,-3.28654319,3.36336817,3.57795456,-6.39646149,6.67899775,-2.94329325,1.40185903,-0.86704745,0.77365872,-0.22942680,-0.38784392,-0.44541287,-0.04204350,-1.19772420,-0.00000000,10.98701305,2.35584847,-3.90237076,4.00503112,3.27843567,-6.15827574,6.41662960,-2.99518897,2.38185753,-2.62368146,0.73224479,-0.28627114,-0.44495498,-0.42881403,-0.43868809,-1.78854673,-0.00000000,10.83399607,2.65333212,-4.48466798,4.60298809,2.97483653,-5.82297231,5.97956979,-3.03599139,3.35303434,-4.37059812,0.68602956,-0.34189988,-0.49627436,-0.40765140,-0.46160038,-1.76089548,0.00000000,11.04191462,2.92363573,-5.03184019,5.15250816,2.70303604,-5.47172213,5.49520072,-2.71800491,3.51250181,-4.84369070,0.67082800,-0.36305510,-0.50171194,-0.40800235,-0.35427232,-0.39483521,-0.00000000,10.93929612,3.17550038,-5.55487420,5.66860467,2.51864647,-5.23034014,5.16096512,-1.84389562,2.41381981,-3.34235594,0.70729198,-0.33186215,-0.43606106,-0.44660533,-0.24519331,1.78324944,0.00000000,10.13845260,3.41814556,-6.06583911,6.16798940,2.42645169,-5.10964915,4.99384733,-0.92194781,1.20690991,-1.67117797,0.74599559,-0.28898993,-0.34942844,-0.48772448,-0.27353455,2.22305857,-0.00000000,9.71662006,130.66105705
-0.00000008,0.00000017,-0.00000004,4.13148703,-6.72216185,6.83011567,0.00000000,0.00000000,0.00000000,0.79764839,-0.25182590,-0.24458959,-0.49042501,0.00000000,0.00000000,0.00000000,9.81000000,0.41314862,-0.67221601,0.68301152,4.13148703,-6.72216185,6.83011567,0.00000000,0.00000000,0.00000000,0.79764839,-0.25182590,-0.24458959,-0.49042501,0.00000000,0.00000000,0.00000000,9.81000000,0.82963964,-1.34268841,1.35910050,4.16491012,-6.70472408,6.76088981,0.33423095,0.17437766,-0.69225864,0.78631057,-0.28388241,-0.24913240,-0.48893712,-0.51780786,-0.44873866,-0.00000000,9.37439699,1.25281528,-2.00967326,2.02134430,4.23175631,-6.66984855,6.62243808,0.66846189,0.34875532,-1.38451727,0.77392822,-0.31907197,-0.25289907,-0.48504665,-0.56990105,-0.48456706,0.00000000,8.98694708,1.68467968,-2.67059331,2.66342542,4.31864403,-6.60920060,6.42081128,0.86887715,0.60647951,-2.01626804,0.76121518,-0.35344897,-0.26149996,-0.47670017,-0.49133903,-0.58126544,-0.00000000,8.76410756,2.11168094,-3.31318230,3.28606040,4.27001254,-6.42588989,6.22634980,-0.48631494,1.83310712,-1.94461482,0.75757286,-0.34470452,-0.32842285,-0.44654293,0.90948982,-1.16448503,0.00000000,9.96536080,2.51023095,-3.91892294,3.89450385,3.98550007,-6.05740652,6.08443454,-2.84512468,3.68483372,-1.41915257,0.75345756,-0.31320173,-0.40089963,-0.41651636,1.31003818,-1.03318997,-0.00000000,12.38238772,2.85684699,-4.46943446,4.49406295,3.46616038,-5.50511524,5.99559112,-5.19339692,5.52291278,-0.88843420,0.74455804,-0.28539210,-0.44944114,-0.40272489,0.89149555,-0.64045645,0.00000000,15.01609258,3.14440502,-4.96077557,5.08866049,2.87558022,-4.91341114,5.94597536,-5.90580158,5.91704093,-0.49615761,0.74021017,-0.26524620,-0.46003218,-0.41243636,0.27269646,0.02665127,-0.00000000,15.81513085,3.39113693,-5.41138623,5.68007336,2.46731907,-4.50610663,5.91412878,-4.08261151,4.07304514,-0.31846581,0.74839682,-0.25596350,-0.41986156,-0.44508555,-0.46432118,0.91358742,-0.00000000,13.69788352,3.61745578,-5.84163167,6.26989391,2.26318849,-4.30245437,5.89820549,-2.04130575,2.03652257,-0.15923290,0.76175934,-0.24928138,-0.35351922,-0.48229209,-0.74578148,1.35077730,0.00000000,11.55830213,135.05368831
-0.00000008,0.00000017,-0.00000004,5.49790294,-5.98570606,6.59000985,0.00000000,0.00000000,0.00000000,0.83219903,-0.26946889,-0.22500415,-0.42919042,0.00000000,0.00000000,0.00000000,9.81000000,0.54979021,-0.59857043,0.65900094,5.49790294,-5.98570606,6.59000985,0.00000000,0.00000000,0.00000000,0.83219903,-0.26946889,-0.22500415,-0.42919042,0.00000000,0.00000000,0.00000000,9.81000000,1.07496649,-1.20951549,1.31695002,5.25176275,-6.10945069,6.57949087,-2.46140190,-1.23744626,-0.10518977,0.84846373,-0.16274193,-0.31138481,-0.39580785,2.77273017,-0.59537831,0.00000000,9.67566886,1.55091473,-1.84520948,1.97279531,4.75948237,-6.35693994,6.55845291,-4.92280380,-2.47489252,-0.21037954,0.84416777,-0.05103697,-0.38594914,-0.36853666,2.66161627,-0.42975669,-0.00000000,10.30546993,1.95534891,-2.51592167,2.62474688,4.04434166,-6.70712196,6.51951582,-7.15140713,-3.50182021,-0.38937096,0.82420506,0.04107509,-0.43735232,-0.35738188,2.01478589,-0.28205925,0.00000000,11.40364361,2.29304581,-3.20744856,3.26243539,3.37696895,-6.91526892,6.37688516,-6.67372707,-2.08146954,-1.42630653,0.79237469,-0.01489789,-0.47526784,-0.38215295,-0.83538479,-1.33005427,0.00000000,10.89037907,2.58624213,-3.88979774,3.86995636,2.93196318,-6.82349188,6.07520972,-4.45005772,0.91777039,-3.01675446,0.73429548,-0.19494834,-0.49894674,-0.41696216,-3.12024474,-2.19584615,-0.00000000,10.26830641,2.85733939,-4.53301081,4.43151704,2.71097251,-6.43213076,5.61560680,-2.20990668,3.91361117,-4.59602922,0.66183169,-0.37145745,-0.48685010,-0.43240624,-3.24175964,-1.80952186,0.00000000,11.18430784,3.12116821,-5.12495775,4.94356369,2.63828819,-5.91946939,5.12046662,-0.72684321,5.12661371,-4.95140174,0.63832628,-0.44355202,-0.44774078,-0.44196080,-1.56971298,-0.21190702,-0.00000000,11.87191056,3.38082438,-5.68114251,5.42151309,2.59656165,-5.56184769,4.77949404,-0.41726546,3.57621698,-3.40972580,0.68389537,-0.39933011,-0.39515281,-0.46548559,0.30824591,1.67843039,-0.00000000,10.79859154,3.63839422,-6.21944620,5.88241387,2.57569837,-5.38303684,4.60900775,-0.20863273,1.78810849,-1.70486290,0.73582965,-0.32819276,-0.32912342,-0.49246524,0.56984615,2.19375849,-0.00000000,10.01376166,136.97713146
